Date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0533;300.136;0.00378439;0.0229961
0.0534;300.134;0.00378209;0.0229961
0.0535;300.132;0.00377979;0.0229961
0.0536;300.13;0.00377749;0.0229961
0.0537;300.129;0.00377519;0.0229962
0.0538;300.127;0.00377289;0.0229962
0.0539;300.125;0.00377059;0.0229962
0.054;300.124;0.00376829;0.0229962
0.0541;300.122;0.00376599;0.0229963
0.0542;300.12;0.00376369;0.0229963
0.0543;300.119;0.00376139;0.0229963
0.0544;300.117;0.00375909;0.0229963
0.0545;300.116;0.00375679;0.0229964
0.0546;300.114;0.00375449;0.0229964
0.0547;300.113;0.00375219;0.0229964
0.0548;300.111;0.00374989;0.0229964
0.0549;300.11;0.00374759;0.0229963
0.055;300.109;0.0037453;0.0229566
0.0551;300.107;0.003743;0.0229479
0.0552;300.106;0.0037407;0.0229917
0.0553;300.105;0.00373841;0.022991
0.0554;300.103;0.00373611;0.0229914
0.0555;300.102;0.00373381;0.0229918
0.0556;300.101;0.00373151;0.0229922
0.0557;300.099;0.00372921;0.0229925
0.0558;300.098;0.00372691;0.0229928
0.0559;300.097;0.00372461;0.022993
0.056;300.096;0.00372231;0.0229932
0.0561;300.095;0.00372001;0.0229934
0.0562;300.093;0.00371771;0.0229935
0.0563;300.092;0.00371541;0.0229937
0.0564;300.091;0.00371311;0.0229938
0.0565;300.09;0.00371081;0.0229939
0.0566;300.089;0.00370851;0.022994
0.0567;300.088;0.00370621;0.0229941
0.0568;300.087;0.00370391;0.0229942
0.0569;300.086;0.00370162;0.0229943
0.057;300.085;0.00369932;0.0229944
0.0571;300.084;0.00369702;0.0229945
0.0572;300.083;0.00369472;0.0229945
0.0573;300.082;0.00369242;0.0229946
0.0574;300.081;0.00369012;0.0229947
0.0575;300.08;0.00368782;0.0229947
0.0576;300.079;0.00368552;0.0229948
0.0577;300.078;0.00368322;0.0229948
0.0578;300.077;0.00368092;0.0229949
0.0579;300.076;0.00367862;0.0229949
0.058;300.075;0.00367632;0.0229949
0.0581;300.074;0.00367402;0.022995
0.0582;300.073;0.00367172;0.022995
0.0583;300.072;0.00366942;0.0229951
0.0584;300.072;0.00366712;0.0229951
0.0585;300.071;0.00366483;0.0229951
0.0586;300.07;0.00366253;0.0229952
0.0587;300.069;0.00366023;0.0229952
0.0588;300.068;0.00365793;0.0229952
0.0589;300.068;0.00365563;0.0229953
0.059;300.067;0.00365333;0.0229953
0.0591;300.066;0.00365103;0.0229953
0.0592;300.065;0.00364873;0.0229953
0.0593;300.064;0.00364643;0.0229954
0.0594;300.064;0.00364413;0.0229954
0.0595;300.063;0.00364183;0.0229954
0.0596;300.062;0.00363953;0.0229954
0.0597;300.062;0.00363723;0.0229955
0.0598;300.061;0.00363493;0.0229955
0.0599;300.06;0.00363263;0.0229955
0.06;300.06;0.00363033;0.0229955
0.0601;300.059;0.00362803;0.0229955
0.0602;300.058;0.00362573;0.0229955
0.0603;300.058;0.00362343;0.0229956
0.0604;300.057;0.00362113;0.0229956
0.0605;300.056;0.00361883;0.0229956
0.0606;300.056;0.00361653;0.0229956
0.0607;300.055;0.00361423;0.0229956
0.0608;300.054;0.00361194;0.0229956
0.0609;300.054;0.00360964;0.0229956
0.061;300.053;0.00360734;0.0229957
0.0611;300.053;0.00360504;0.0229957
0.0612;300.052;0.00360274;0.0229957
0.0613;300.052;0.00360044;0.0229957
0.0614;300.051;0.00359814;0.0229957
0.0615;300.05;0.00359584;0.0229957
0.0616;300.05;0.00359354;0.0229957
0.0617;300.049;0.00359124;0.0229957
0.0618;300.049;0.00358894;0.0229957
0.0619;300.048;0.00358664;0.0229958
0.062;300.048;0.00358434;0.0229958
0.0621;300.047;0.00358204;0.0229958
0.0622;300.047;0.00357974;0.0229958
0.0623;300.046;0.00357744;0.0229958
0.0624;300.046;0.00357514;0.0229958
0.0625;300.045;0.00357284;0.0229958
0.0626;300.045;0.00357054;0.0229958
0.0627;300.044;0.00356824;0.0229958
0.0628;300.044;0.00356594;0.0229958
0.0629;300.044;0.00356364;0.0229958
0.063;300.043;0.00356135;0.0229958
0.0631;300.043;0.00355905;0.0229958
0.0632;300.042;0.00355674;0.0229958
0.0633;300.042;0.00355444;0.0229958
0.0634;300.041;0.00355215;0.0229959
0.0635;300.041;0.00354985;0.0229959
0.0636;300.041;0.00354755;0.0229959
0.0637;300.04;0.00354525;0.0229959
0.0638;300.04;0.00354295;0.0229959
0.0639;300.039;0.00354065;0.0229959
0.064;300.039;0.00353835;0.0229959
0.0641;300.039;0.00353605;0.0229959
0.0642;300.038;0.00353375;0.0229959
0.0643;300.038;0.00353145;0.0229959
0.0644;300.038;0.00352915;0.0229959
0.0645;300.037;0.00352685;0.0229959
0.0646;300.037;0.00352455;0.0229959
0.0647;300.037;0.00352225;0.0229959
0.0648;300.036;0.00351995;0.0229959
0.0649;300.036;0.00351765;0.0229959
0.065;300.036;0.00351535;0.0229959
0.0651;300.035;0.00351305;0.0229959
0.0652;300.035;0.00351075;0.0229959
0.0653;300.035;0.00350845;0.0229959
0.0654;300.034;0.00350615;0.0229959
0.0655;300.034;0.00350385;0.0229959
0.0656;300.034;0.00350156;0.0229959
0.0657;300.033;0.00349926;0.0229959
0.0658;300.033;0.00349696;0.0229958
0.0659;300.033;0.00349466;0.0229749
0.066;300.032;0.00349236;0.0229561
0.0661;300.032;0.00349006;0.0229921
