Date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0642;303.577;0.00353963;0.0229118
0.0643;303.555;0.00353734;0.0229118
0.0644;303.532;0.00353505;0.0229118
0.0645;303.51;0.00353275;0.0229118
0.0646;303.487;0.00353046;0.0229118
0.0647;303.465;0.00352817;0.0229118
0.0648;303.443;0.00352588;0.0229118
0.0649;303.422;0.00352359;0.0229118
0.065;303.4;0.0035213;0.0229118
0.0651;303.378;0.00351901;0.0229118
0.0652;303.357;0.00351672;0.0229118
0.0653;303.336;0.00351443;0.0229118
0.0654;303.315;0.00351213;0.0229118
0.0655;303.294;0.00350984;0.0229118
0.0656;303.273;0.00350755;0.0229118
0.0657;303.252;0.00350526;0.0229118
0.0658;303.231;0.00350297;0.0229118
0.0659;303.211;0.00350068;0.0229118
0.066;303.19;0.00349839;0.0229118
0.0661;303.17;0.0034961;0.0229117
